record_ID,week,store_id,units_sold
191183,9/4/2013,9879,104
191184,9/4/2013,9879,111
191186,9/4/2013,9879,11
191187,9/4/2013,9879,26
191188,9/4/2013,9879,45
191190,9/4/2013,9879,22
191192,9/4/2013,9879,65
191193,9/4/2013,9879,37
191194,9/4/2013,9879,22
191196,9/4/2013,9879,27
191197,9/4/2013,9879,8
191198,9/4/2013,9879,17
191201,9/4/2013,9880,58
191202,9/4/2013,9880,53
191203,9/4/2013,9880,7
191205,9/4/2013,9880,20
191206,9/4/2013,9880,35
191207,9/4/2013,9880,55
191208,9/4/2013,9880,22
191209,9/4/2013,9880,31
191210,9/4/2013,9880,22
191211,9/4/2013,9880,53
191212,9/4/2013,9880,19
191213,9/4/2013,9880,27
191214,9/4/2013,9880,21
191215,9/4/2013,9880,10
191216,9/4/2013,9880,52
191217,9/4/2013,9880,31
191218,9/4/2013,9880,55
191220,9/4/2013,9880,17
191221,9/4/2013,9880,47
191223,9/4/2013,9881,155
191224,9/4/2013,9881,117
191225,9/4/2013,9881,24
191226,9/4/2013,9881,36
191227,9/4/2013,9881,61
191228,9/4/2013,9881,141
191230,9/4/2013,9881,19
191231,9/4/2013,9881,70
191232,9/4/2013,9881,45
191233,9/4/2013,9881,40
191234,9/4/2013,9881,14
191235,9/4/2013,9881,4
191236,9/4/2013,9881,53
191237,9/4/2013,9881,14
191240,9/4/2013,9881,1
191241,9/4/2013,9881,26
191246,9/4/2013,9890,86
191247,9/4/2013,9890,75
191248,9/4/2013,9890,15
191249,9/4/2013,9890,67
191250,9/4/2013,9890,18
191251,9/4/2013,9890,117
191255,9/4/2013,9890,86
191256,9/4/2013,9890,48
191257,9/4/2013,9890,55
191258,9/4/2013,9890,63
191259,9/4/2013,9890,15
191262,9/4/2013,9890,14
191263,9/4/2013,9890,10
191264,9/4/2013,9909,26
191265,9/4/2013,9909,26
191266,9/4/2013,9909,10
191267,9/4/2013,9909,61
191268,9/4/2013,9909,74
191269,9/4/2013,9909,54
191273,9/4/2013,9909,96
191274,9/4/2013,9909,83
191275,9/4/2013,9909,54
191276,9/4/2013,9909,30
191277,9/4/2013,9909,95
191278,9/4/2013,9909,41
191280,9/4/2013,9909,22
191281,9/4/2013,9909,14
191284,9/4/2013,9954,57
191286,9/4/2013,9954,10
191287,9/4/2013,9954,31
191288,9/4/2013,9954,53
191289,9/4/2013,9954,20
191292,9/4/2013,9954,89
191293,9/4/2013,9954,15
191294,9/4/2013,9954,28
191295,9/4/2013,9954,39
191296,9/4/2013,9954,27
191297,9/4/2013,9954,29
191298,9/4/2013,9954,32
191299,9/4/2013,9954,39
191300,9/4/2013,9954,21
191301,9/4/2013,9954,17
191302,9/4/2013,9954,42
191304,9/4/2013,9954,10
191306,9/4/2013,9961,129
191307,9/4/2013,9961,104
191308,9/4/2013,9961,45
191311,9/4/2013,9961,84
191312,9/4/2013,9961,65
191313,9/4/2013,9961,157
191316,9/4/2013,9961,115
191317,9/4/2013,9961,61
191318,9/4/2013,9961,82
191319,9/4/2013,9961,16
191320,9/4/2013,9961,6
191322,9/4/2013,9961,83
191323,9/4/2013,9961,45
191324,9/4/2013,9961,20
191326,9/4/2013,9961,13
191327,9/4/2013,9961,31
191329,9/4/2013,9961,10
191332,9/4/2013,9984,4
191333,9/4/2013,9984,64
191334,9/4/2013,9984,35
191336,9/4/2013,9984,15
191337,9/4/2013,9984,10
191338,9/4/2013,9984,56
191342,9/4/2013,9984,82
191343,9/4/2013,9984,15
191344,9/4/2013,9984,25
191345,9/4/2013,9984,27
191346,9/4/2013,9984,50
191347,9/4/2013,9984,41
191348,9/4/2013,9984,32
191349,9/4/2013,9984,27
191352,9/4/2013,9984,38
191353,9/4/2013,9984,14
191354,9/4/2013,9984,9
191355,16/04/13,8091,20
191356,16/04/13,8091,19
191357,16/04/13,8091,50
191358,16/04/13,8091,28
191359,16/04/13,8091,39
191363,16/04/13,8091,35
191364,16/04/13,8091,47
191367,16/04/13,8091,15
191368,16/04/13,8091,4
191371,16/04/13,8095,150
191372,16/04/13,8095,98
191373,16/04/13,8095,39
191376,16/04/13,8095,80
191377,16/04/13,8095,82
191378,16/04/13,8095,216
191381,16/04/13,8095,36
191382,16/04/13,8095,86
191383,16/04/13,8095,87
191384,16/04/13,8095,83
191385,16/04/13,8095,46
191386,16/04/13,8095,9
191387,16/04/13,8095,79
191388,16/04/13,8095,29
191389,16/04/13,8095,13
191391,16/04/13,8095,5
191392,16/04/13,8095,18
191393,16/04/13,8095,12
191396,16/04/13,8094,77
191397,16/04/13,8094,122
191398,16/04/13,8094,41
191399,16/04/13,8094,7
191401,16/04/13,8094,21
191402,16/04/13,8094,54
191403,16/04/13,8094,62
191404,16/04/13,8094,19
191405,16/04/13,8094,20
191406,16/04/13,8094,27
191407,16/04/13,8094,91
191408,16/04/13,8094,33
191409,16/04/13,8094,38
191410,16/04/13,8094,30
191411,16/04/13,8094,31
191412,16/04/13,8094,22
191413,16/04/13,8094,33
191414,16/04/13,8094,47
191415,16/04/13,8094,14
191416,16/04/13,8094,9
191417,16/04/13,8094,7
191419,16/04/13,8094,3
191420,16/04/13,8094,9
191421,16/04/13,8094,24
191422,16/04/13,8063,51
191423,16/04/13,8063,39
191426,16/04/13,8063,36
191427,16/04/13,8063,39
191428,16/04/13,8063,17
191429,16/04/13,8063,18
191431,16/04/13,8063,131
191432,16/04/13,8063,15
191433,16/04/13,8063,34
191434,16/04/13,8063,18
191435,16/04/13,8063,19
191437,16/04/13,8063,19
191438,16/04/13,8063,47
191439,16/04/13,8063,33
191441,16/04/13,8063,11
191442,16/04/13,8063,14
191444,16/04/13,8063,10
191445,16/04/13,8063,1
191446,16/04/13,8063,19
191447,16/04/13,8023,263
191448,16/04/13,8023,202
191449,16/04/13,8023,82
191450,16/04/13,8023,25
191452,16/04/13,8023,96
191453,16/04/13,8023,141
191454,16/04/13,8023,330
191458,16/04/13,8023,244
191459,16/04/13,8023,110
191460,16/04/13,8023,157
191461,16/04/13,8023,146
191462,16/04/13,8023,76
191464,16/04/13,8023,113
191465,16/04/13,8023,51
191466,16/04/13,8023,40
191467,16/04/13,8023,2
191468,16/04/13,8023,21
191469,16/04/13,8023,25
191470,16/04/13,8023,4
191471,16/04/13,8023,33
191473,16/04/13,8023,29
191474,16/04/13,8058,123
191475,16/04/13,8058,90
191477,16/04/13,8058,62
191478,16/04/13,8058,55
191479,16/04/13,8058,115
191482,16/04/13,8058,34
191483,16/04/13,8058,61
191484,16/04/13,8058,38
191485,16/04/13,8058,26
191486,16/04/13,8058,34
191487,16/04/13,8058,35
191488,16/04/13,8058,44
191489,16/04/13,8058,10
191492,16/04/13,8058,11
191493,16/04/13,8058,12
191497,16/04/13,8222,215
191498,16/04/13,8222,126
191499,16/04/13,8222,143
191500,16/04/13,8222,17
191502,16/04/13,8222,92
191503,16/04/13,8222,116
191504,16/04/13,8222,186
191506,16/04/13,8222,111
191507,16/04/13,8222,77
191508,16/04/13,8222,132
191509,16/04/13,8222,107
191510,16/04/13,8222,42
191512,16/04/13,8222,91
191513,16/04/13,8222,59
191515,16/04/13,8222,8
191516,16/04/13,8222,19
191517,16/04/13,8222,30
191519,16/04/13,8222,33
191522,16/04/13,8121,41
191526,16/04/13,8121,12
191527,16/04/13,8121,22
191528,16/04/13,8121,37
191529,16/04/13,8121,20
191530,16/04/13,8121,14
191531,16/04/13,8121,14
191532,16/04/13,8121,73
191533,16/04/13,8121,20
191534,16/04/13,8121,25
191535,16/04/13,8121,21
191536,16/04/13,8121,7
191538,16/04/13,8121,34
191539,16/04/13,8121,41
191540,16/04/13,8121,40
191541,16/04/13,8121,10
191542,16/04/13,8121,13
191543,16/04/13,8121,12
191544,16/04/13,8218,35
191545,16/04/13,8218,35
191547,16/04/13,8218,4
191548,16/04/13,8218,14
191549,16/04/13,8218,15
191550,16/04/13,8218,17
191553,16/04/13,8218,66
191554,16/04/13,8218,13
191555,16/04/13,8218,21
191556,16/04/13,8218,5
191559,16/04/13,8218,23
191560,16/04/13,8218,11
191563,16/04/13,8218,6
191565,16/04/13,8317,65
191566,16/04/13,8317,43
191569,16/04/13,8317,16
191570,16/04/13,8317,37
191571,16/04/13,8317,54
191572,16/04/13,8317,9
191575,16/04/13,8317,146
191576,16/04/13,8317,66
191577,16/04/13,8317,61
191578,16/04/13,8317,46
191579,16/04/13,8317,27
191581,16/04/13,8317,64
191582,16/04/13,8317,50
191583,16/04/13,8317,37
191584,16/04/13,8317,9
191585,16/04/13,8317,4
191586,16/04/13,8317,19
191588,16/04/13,8317,25
191589,16/04/13,8317,24
191590,16/04/13,8317,35
191593,16/04/13,8319,11
191594,16/04/13,8319,40
191595,16/04/13,8319,26
191597,16/04/13,8319,30
191598,16/04/13,8319,40
191599,16/04/13,8319,15
191600,16/04/13,8319,11
191601,16/04/13,8319,7
191602,16/04/13,8319,18
191605,16/04/13,8319,19
191610,16/04/13,8392,7
191611,16/04/13,8392,8
191612,16/04/13,8392,26
191613,16/04/13,8392,19
191614,16/04/13,8392,18
191616,16/04/13,8392,43
191617,16/04/13,8392,17
191618,16/04/13,8392,11
191621,16/04/13,8392,15
191622,16/04/13,8392,7
191625,16/04/13,8392,7
191626,16/04/13,8398,137
191627,16/04/13,8398,82
191628,16/04/13,8398,20
191630,16/04/13,8398,52
191631,16/04/13,8398,52
191632,16/04/13,8398,131
191635,16/04/13,8398,98
191636,16/04/13,8398,56
191637,16/04/13,8398,49
191638,16/04/13,8398,65
191640,16/04/13,8398,62
191641,16/04/13,8398,21
191642,16/04/13,8398,4
191643,16/04/13,8398,18
191644,16/04/13,8398,8
191645,16/04/13,8398,13
191646,16/04/13,8398,10
191648,16/04/13,8400,96
191649,16/04/13,8400,100
191650,16/04/13,8400,16
191652,16/04/13,8400,43
191653,16/04/13,8400,42
191654,16/04/13,8400,32
191658,16/04/13,8400,74
191659,16/04/13,8400,51
191660,16/04/13,8400,57
191661,16/04/13,8400,59
191662,16/04/13,8400,64
191663,16/04/13,8400,52
191664,16/04/13,8400,7
191666,16/04/13,8400,21
191667,16/04/13,8422,39
191668,16/04/13,8422,41
191671,16/04/13,8422,17
191672,16/04/13,8422,32
191676,16/04/13,8422,95
191677,16/04/13,8422,26
191678,16/04/13,8422,66
191679,16/04/13,8422,33
191680,16/04/13,8422,16
191681,16/04/13,8422,29
191682,16/04/13,8422,44
191683,16/04/13,8422,30
191685,16/04/13,8422,8
191686,16/04/13,8422,7
191689,16/04/13,8438,55
191690,16/04/13,8438,66
191691,16/04/13,8438,28
191693,16/04/13,8438,24
191694,16/04/13,8438,37
191695,16/04/13,8438,80
191696,16/04/13,8438,16
191697,16/04/13,8438,32
191698,16/04/13,8438,25
191699,16/04/13,8438,137
191700,16/04/13,8438,12
191701,16/04/13,8438,55
191702,16/04/13,8438,38
191703,16/04/13,8438,19
191705,16/04/13,8438,49
191706,16/04/13,8438,53
191707,16/04/13,8438,30
191708,16/04/13,8438,10
191709,16/04/13,8438,6
191710,16/04/13,8438,19
191711,16/04/13,8438,8
191713,16/04/13,8555,20
191714,16/04/13,8555,41
191718,16/04/13,8555,12
191719,16/04/13,8555,28
191723,16/04/13,8555,40
191724,16/04/13,8555,23
191725,16/04/13,8555,16
191728,16/04/13,8555,23
191729,16/04/13,8555,14
191732,16/04/13,8555,12
191733,16/04/13,8562,131
191734,16/04/13,8562,78
191735,16/04/13,8562,64
191737,16/04/13,8562,43
191738,16/04/13,8562,48
191739,16/04/13,8562,133
191743,16/04/13,8562,108
191744,16/04/13,8562,49
191745,16/04/13,8562,72
191746,16/04/13,8562,44
191747,16/04/13,8562,22
191748,16/04/13,8562,57
191749,16/04/13,8562,18
191750,16/04/13,8562,17
191751,16/04/13,8562,1
191752,16/04/13,8562,4
191753,16/04/13,8562,13
191755,16/04/13,8562,25
191760,16/04/13,8869,116
191761,16/04/13,8869,55
191762,16/04/13,8869,57
191765,16/04/13,8869,77
191766,16/04/13,8869,86
191767,16/04/13,8869,177
191768,16/04/13,8869,34
191771,16/04/13,8869,85
191772,16/04/13,8869,50
191773,16/04/13,8869,69
191776,16/04/13,8869,56
191777,16/04/13,8869,16
191778,16/04/13,8869,7
191780,16/04/13,8869,6
191781,16/04/13,8869,21
191782,16/04/13,8869,15
191784,16/04/13,8991,85
191785,16/04/13,8991,72
191786,16/04/13,8991,41
191788,16/04/13,8991,15
191789,16/04/13,8991,28
191790,16/04/13,8991,69
191791,16/04/13,8991,27
191792,16/04/13,8991,16
191793,16/04/13,8991,38
191794,16/04/13,8991,108
191795,16/04/13,8991,21
191796,16/04/13,8991,40
191797,16/04/13,8991,44
191798,16/04/13,8991,31
191799,16/04/13,8991,39
191800,16/04/13,8991,47
191801,16/04/13,8991,31
191802,16/04/13,8991,11
191803,16/04/13,8991,16
191804,16/04/13,8991,20
191805,16/04/13,8991,5
191806,16/04/13,8991,13
191808,16/04/13,8991,16
191809,16/04/13,8911,34
191810,16/04/13,8911,14
191812,16/04/13,8911,8
191813,16/04/13,8911,32
191814,16/04/13,8911,28
191815,16/04/13,8911,33
191817,16/04/13,8911,29
191818,16/04/13,8911,56
191819,16/04/13,8911,17
191820,16/04/13,8911,18
191821,16/04/13,8911,28
191822,16/04/13,8911,23
191823,16/04/13,8911,18
191825,16/04/13,8911,12
191826,16/04/13,8911,8
191827,16/04/13,9001,7
191835,16/04/13,9001,31
191839,16/04/13,9043,98
191840,16/04/13,9043,37
191841,16/04/13,9043,10
191843,16/04/13,9043,27
191844,16/04/13,9043,48
191845,16/04/13,9043,77
191847,16/04/13,9043,62
191848,16/04/13,9043,25
191849,16/04/13,9043,26
191850,16/04/13,9043,38
191852,16/04/13,9043,34
191853,16/04/13,9043,12
191854,16/04/13,9043,17
191856,16/04/13,9043,5
191858,16/04/13,9043,7
191859,16/04/13,9092,69
191860,16/04/13,9092,76
191861,16/04/13,9092,12
191862,16/04/13,9092,14
191863,16/04/13,9092,43
191864,16/04/13,9092,14
191865,16/04/13,9092,81
191866,16/04/13,9092,30
191867,16/04/13,9092,51
191868,16/04/13,9092,32
191869,16/04/13,9092,16
191870,16/04/13,9092,7
191871,16/04/13,9092,30
191872,16/04/13,9092,35
191873,16/04/13,9092,5
191874,16/04/13,9092,7
191875,16/04/13,9092,14
191878,16/04/13,9092,24
191879,16/04/13,9092,24
191880,16/04/13,9112,169
191881,16/04/13,9112,121
191882,16/04/13,9112,81
191885,16/04/13,9112,72
191886,16/04/13,9112,80
191887,16/04/13,9112,168
191890,16/04/13,9112,40
191891,16/04/13,9112,160
191892,16/04/13,9112,84
191893,16/04/13,9112,84
191894,16/04/13,9112,89
191898,16/04/13,9112,68
191899,16/04/13,9112,36
191900,16/04/13,9112,22
191902,16/04/13,9112,7
191903,16/04/13,9112,13
191905,16/04/13,9112,21
191906,16/04/13,9112,28
191908,16/04/13,9132,3
191910,16/04/13,9132,4
191911,16/04/13,9132,37
191913,16/04/13,9132,25
191915,16/04/13,9132,85
191916,16/04/13,9132,17
191917,16/04/13,9132,13
191918,16/04/13,9132,18
191919,16/04/13,9132,49
191920,16/04/13,9132,42
191926,16/04/13,9147,74
191927,16/04/13,9147,79
191928,16/04/13,9147,48
191930,16/04/13,9147,47
191931,16/04/13,9147,45
191932,16/04/13,9147,134
191936,16/04/13,9147,58
191937,16/04/13,9147,33
191938,16/04/13,9147,37
191941,16/04/13,9147,42
191942,16/04/13,9147,17
191944,16/04/13,9147,4
191946,16/04/13,9147,7
191947,16/04/13,9147,8
191949,16/04/13,9164,109
191950,16/04/13,9164,124
191951,16/04/13,9164,32
191952,16/04/13,9164,34
191953,16/04/13,9164,29
191954,16/04/13,9164,119
191956,16/04/13,9164,89
191957,16/04/13,9164,47
191958,16/04/13,9164,68
191959,16/04/13,9164,90
191960,16/04/13,9164,44
191961,16/04/13,9164,68
191962,16/04/13,9164,20
191963,16/04/13,9164,19
191965,16/04/13,9164,12
191966,16/04/13,9164,5
191967,16/04/13,9164,5
191968,16/04/13,9164,29
191971,16/04/13,9178,9
191976,16/04/13,9178,33
191979,16/04/13,9178,3
191980,16/04/13,9178,43
191981,16/04/13,9178,29
191984,16/04/13,9178,8
191986,16/04/13,9190,47
191987,16/04/13,9190,33
191989,16/04/13,9190,7
191990,16/04/13,9190,28
191991,16/04/13,9190,61
191992,16/04/13,9190,56
191993,16/04/13,9190,20
191994,16/04/13,9190,13
191996,16/04/13,9190,142
191997,16/04/13,9190,48
191998,16/04/13,9190,80
191999,16/04/13,9190,46
192000,16/04/13,9190,32
192003,16/04/13,9190,46
192004,16/04/13,9190,33
192005,16/04/13,9190,17
192007,16/04/13,9190,16
192008,16/04/13,9190,17
192012,16/04/13,9221,27
192014,16/04/13,9221,12
192015,16/04/13,9221,18
192016,16/04/13,9221,37
192017,16/04/13,9221,45
192019,16/04/13,9221,25
192020,16/04/13,9221,19
192021,16/04/13,9221,37
192022,16/04/13,9221,9
192023,16/04/13,9221,25
192025,16/04/13,9221,10
192026,16/04/13,9221,29
192027,16/04/13,9221,17
192028,16/04/13,9221,20
192030,16/04/13,9250,198
192031,16/04/13,9250,131
192032,16/04/13,9250,25
192035,16/04/13,9250,45
192036,16/04/13,9250,67
192037,16/04/13,9250,176
192040,16/04/13,9250,18
192041,16/04/13,9250,107
192042,16/04/13,9250,25
192043,16/04/13,9250,85
192044,16/04/13,9250,35
192045,16/04/13,9250,7
192046,16/04/13,9250,46
192047,16/04/13,9250,25
192048,16/04/13,9250,12
192050,16/04/13,9250,15
192051,16/04/13,9250,10
192053,16/04/13,9250,5
192056,16/04/13,9273,249
192057,16/04/13,9273,33
192058,16/04/13,9273,9
192061,16/04/13,9273,9
192062,16/04/13,9273,37
192063,16/04/13,9273,26
192064,16/04/13,9273,29
192065,16/04/13,9273,30
192066,16/04/13,9273,8
192067,16/04/13,9273,57
192068,16/04/13,9273,21
192069,16/04/13,9273,32
192070,16/04/13,9273,6
192071,16/04/13,9273,11
192073,16/04/13,9273,47
192074,16/04/13,9273,41
192075,16/04/13,9273,15
192076,16/04/13,9273,11
192077,16/04/13,9273,7
192079,16/04/13,9279,69
192080,16/04/13,9279,54
192081,16/04/13,9279,11
192082,16/04/13,9279,13
192083,16/04/13,9279,25
192084,16/04/13,9279,47
192085,16/04/13,9279,20
192086,16/04/13,9279,17
192087,16/04/13,9279,33
192088,16/04/13,9279,96
192089,16/04/13,9279,30
192090,16/04/13,9279,34
192091,16/04/13,9279,20
192092,16/04/13,9279,19
192093,16/04/13,9279,30
192094,16/04/13,9279,51
192095,16/04/13,9279,27
192097,16/04/13,9279,19
192098,16/04/13,9279,16
192100,16/04/13,9279,23
192101,16/04/13,9281,41
192102,16/04/13,9281,28
192104,16/04/13,9281,17
192105,16/04/13,9281,28
192106,16/04/13,9281,35
192109,16/04/13,9281,74
192110,16/04/13,9281,26
192111,16/04/13,9281,30
192114,16/04/13,9281,22
192115,16/04/13,9281,14
192119,16/04/13,9281,3
192120,16/04/13,9281,9
192121,16/04/13,9281,4
192122,16/04/13,9281,13
192123,16/04/13,9328,89
192124,16/04/13,9328,67
192125,16/04/13,9328,30
192126,16/04/13,9328,11
192127,16/04/13,9328,22
192128,16/04/13,9328,39
192129,16/04/13,9328,24
192130,16/04/13,9328,9
192131,16/04/13,9328,7
192132,16/04/13,9328,45
192133,16/04/13,9328,45
192134,16/04/13,9328,26
192136,16/04/13,9328,14
192137,16/04/13,9328,24
192138,16/04/13,9328,21
192139,16/04/13,9328,19
192142,16/04/13,9328,9
192143,16/04/13,9328,7
192145,16/04/13,9328,11
192146,16/04/13,9371,73
192147,16/04/13,9371,57
192148,16/04/13,9371,37
192150,16/04/13,9371,24
192151,16/04/13,9371,39
192152,16/04/13,9371,77
192155,16/04/13,9371,27
192156,16/04/13,9371,42
192157,16/04/13,9371,21
192158,16/04/13,9371,32
192159,16/04/13,9371,33
192160,16/04/13,9371,7
192165,16/04/13,9442,55
192166,16/04/13,9442,44
192167,16/04/13,9442,28
192168,16/04/13,9442,52
192169,16/04/13,9442,48
192172,16/04/13,9442,39
192173,16/04/13,9442,25
192174,16/04/13,9442,37
192177,16/04/13,9442,31
192178,16/04/13,9442,10
192182,16/04/13,9442,10
192183,16/04/13,9430,59
192184,16/04/13,9430,50
192185,16/04/13,9430,17
192187,16/04/13,9430,42
192188,16/04/13,9430,44
192189,16/04/13,9430,92
192190,16/04/13,9430,82
192191,16/04/13,9430,44
192192,16/04/13,9430,48
192195,16/04/13,9430,44
192196,16/04/13,9430,49
192197,16/04/13,9430,16
192199,16/04/13,9430,8
192200,16/04/13,9430,9
192201,16/04/13,9430,7
192202,16/04/13,9430,28
192205,16/04/13,9439,15
192206,16/04/13,9439,18
192207,16/04/13,9439,7
192208,16/04/13,9439,26
192213,16/04/13,9439,68
192214,16/04/13,9439,18
192216,16/04/13,9439,13
192217,16/04/13,9439,27
192218,16/04/13,9439,7
192221,16/04/13,9425,52
192222,16/04/13,9425,33
192223,16/04/13,9425,5
192225,16/04/13,9425,15
192227,16/04/13,9425,50
192228,16/04/13,9425,11
192229,16/04/13,9425,37
192230,16/04/13,9425,25
192231,16/04/13,9425,18
192232,16/04/13,9425,33
192233,16/04/13,9425,36
192234,16/04/13,9425,17
192237,16/04/13,9425,15
192239,16/04/13,9425,9
192241,16/04/13,9432,27
192242,16/04/13,9432,46
192243,16/04/13,9432,20
192244,16/04/13,9432,12
192246,16/04/13,9432,13
192247,16/04/13,9432,31
192248,16/04/13,9432,55
192249,16/04/13,9432,6
192251,16/04/13,9432,23
192252,16/04/13,9432,96
192253,16/04/13,9432,28
192254,16/04/13,9432,29
192256,16/04/13,9432,13
192257,16/04/13,9432,27
192258,16/04/13,9432,47
192259,16/04/13,9432,23
192261,16/04/13,9432,4
192262,16/04/13,9432,13
192265,16/04/13,9436,22
192270,16/04/13,9436,17
192271,16/04/13,9436,32
192272,16/04/13,9436,13
192273,16/04/13,9436,44
192274,16/04/13,9436,30
192275,16/04/13,9436,49
192276,16/04/13,9436,19
192277,16/04/13,9436,14
192278,16/04/13,9436,11
192279,16/04/13,9436,7
192283,16/04/13,9436,4
192284,16/04/13,9456,32
192285,16/04/13,9456,37
192286,16/04/13,9456,11
192287,16/04/13,9456,4
192288,16/04/13,9456,17
192289,16/04/13,9456,20
192290,16/04/13,9456,14
192291,16/04/13,9456,11
192292,16/04/13,9456,56
192293,16/04/13,9456,18
192294,16/04/13,9456,29
192295,16/04/13,9456,12
192298,16/04/13,9456,41
192299,16/04/13,9456,18
192302,16/04/13,9456,7
192304,16/04/13,9479,47
192305,16/04/13,9479,21
192308,16/04/13,9479,16
192309,16/04/13,9479,20
192310,16/04/13,9479,51
192311,16/04/13,9479,13
192312,16/04/13,9479,26
192313,16/04/13,9479,21
192314,16/04/13,9479,62
192315,16/04/13,9479,37
192316,16/04/13,9479,45
192317,16/04/13,9479,33
192318,16/04/13,9479,31
192319,16/04/13,9479,44
192320,16/04/13,9479,28
192321,16/04/13,9479,22
192323,16/04/13,9479,1
192324,16/04/13,9479,9
192325,16/04/13,9479,15
192326,16/04/13,9481,139
192327,16/04/13,9481,135
192328,16/04/13,9481,28
192330,16/04/13,9481,66
192331,16/04/13,9481,92
192332,16/04/13,9481,144
192335,16/04/13,9481,32
192336,16/04/13,9481,130
192337,16/04/13,9481,75
192338,16/04/13,9481,79
192341,16/04/13,9481,65
192342,16/04/13,9481,20
192346,16/04/13,9481,14
192350,16/04/13,9490,47
192351,16/04/13,9490,56
192352,16/04/13,9490,8
192354,16/04/13,9490,7
192355,16/04/13,9490,28
192356,16/04/13,9490,25
192359,16/04/13,9490,73
192360,16/04/13,9490,23
192361,16/04/13,9490,35
192362,16/04/13,9490,41
192363,16/04/13,9490,24
192364,16/04/13,9490,38
192365,16/04/13,9490,21
192369,16/04/13,9490,5
192371,16/04/13,9498,40
192372,16/04/13,9498,26
192374,16/04/13,9498,7
192375,16/04/13,9498,20
192376,16/04/13,9498,42
192377,16/04/13,9498,47
192379,16/04/13,9498,122
192380,16/04/13,9498,19
192381,16/04/13,9498,13
192383,16/04/13,9498,23
192384,16/04/13,9498,312
192385,16/04/13,9498,27
192388,16/04/13,9498,12
192391,16/04/13,9532,42
192392,16/04/13,9532,34
192393,16/04/13,9532,24
192395,16/04/13,9532,19
192396,16/04/13,9532,47
192397,16/04/13,9532,61
192398,16/04/13,9532,49
192399,16/04/13,9532,44
192400,16/04/13,9532,25
192401,16/04/13,9532,57
192402,16/04/13,9532,24
192403,16/04/13,9532,37
192404,16/04/13,9532,13
192406,16/04/13,9532,23
192407,16/04/13,9532,17
192408,16/04/13,9532,11
192409,16/04/13,9532,8
192410,16/04/13,9532,6
192411,16/04/13,9532,12
192413,16/04/13,9578,74
192414,16/04/13,9578,66
192417,16/04/13,9578,38
192418,16/04/13,9578,34
192419,16/04/13,9578,69
192421,16/04/13,9578,43
192422,16/04/13,9578,21
192423,16/04/13,9578,35
192426,16/04/13,9578,60
192429,16/04/13,9578,11
192432,16/04/13,9672,98
192433,16/04/13,9672,73
192434,16/04/13,9672,24
192436,16/04/13,9672,50
192437,16/04/13,9672,53
192438,16/04/13,9672,102
192442,16/04/13,9672,55
192443,16/04/13,9672,38
192444,16/04/13,9672,49
192445,16/04/13,9672,34
192446,16/04/13,9672,26
192447,16/04/13,9672,13
192450,16/04/13,9672,10
192452,16/04/13,9611,209
192453,16/04/13,9611,118
192454,16/04/13,9611,57
192457,16/04/13,9611,61
192458,16/04/13,9611,58
192459,16/04/13,9611,164
192461,16/04/13,9611,100
192462,16/04/13,9611,57
192463,16/04/13,9611,76
192464,16/04/13,9611,124
192465,16/04/13,9611,58
192467,16/04/13,9611,71
192468,16/04/13,9611,32
192469,16/04/13,9611,26
192470,16/04/13,9611,5
192471,16/04/13,9611,2
192472,16/04/13,9611,25
192473,16/04/13,9611,16
192474,16/04/13,9611,10
192477,16/04/13,9613,199
192478,16/04/13,9613,155
192479,16/04/13,9613,52
192480,16/04/13,9613,14
192481,16/04/13,9613,57
192482,16/04/13,9613,62
192483,16/04/13,9613,231
192487,16/04/13,9613,108
192488,16/04/13,9613,72
192489,16/04/13,9613,89
192490,16/04/13,9613,44
192491,16/04/13,9613,34
192493,16/04/13,9613,84
192494,16/04/13,9613,48
192495,16/04/13,9613,14
192496,16/04/13,9613,7
192497,16/04/13,9613,16
192498,16/04/13,9613,23
192500,16/04/13,9613,18
192504,16/04/13,9632,17
192505,16/04/13,9632,18
192506,16/04/13,9632,11
192507,16/04/13,9632,4
192508,16/04/13,9632,3
192509,16/04/13,9632,31
192510,16/04/13,9632,19
192513,16/04/13,9632,70
192514,16/04/13,9632,20
192515,16/04/13,9632,17
192516,16/04/13,9632,1
192517,16/04/13,9632,24
192519,16/04/13,9632,23
192521,16/04/13,9632,12
192523,16/04/13,9680,31
192524,16/04/13,9680,35
192526,16/04/13,9680,9
192527,16/04/13,9680,8
192528,16/04/13,9680,30
192531,16/04/13,9680,50
192532,16/04/13,9680,24
192533,16/04/13,9680,8
192536,16/04/13,9680,17
192537,16/04/13,9680,36
192538,16/04/13,9680,25
192540,16/04/13,9680,7
192541,16/04/13,9680,7
192542,16/04/13,9700,14
192545,16/04/13,9700,20
192547,16/04/13,9700,34
192549,16/04/13,9700,12
192551,16/04/13,9700,13
192555,16/04/13,9713,107
192556,16/04/13,9713,50
192557,16/04/13,9713,31
192558,16/04/13,9713,44
192559,16/04/13,9713,56
192560,16/04/13,9713,95
192564,16/04/13,9713,72
192565,16/04/13,9713,34
192566,16/04/13,9713,54
192567,16/04/13,9713,42
192568,16/04/13,9713,10
192569,16/04/13,9713,41
192570,16/04/13,9713,23
192572,16/04/13,9713,9
192573,16/04/13,9713,8
192574,16/04/13,9713,14
192577,16/04/13,9731,73
192578,16/04/13,9731,36
